time,open,high,low,close,avgPrice,Long Take Profit,Short Take Profit,long safety line,short safety line,Long Stop Loss,Short Stop Loss,Long ASLE Profit,Short ASLE Profit,Trailing Callback Line,Trailing Callback Line,Resistance Line,Support Line,mid Line,StopPassZone,StopPassZone,BoxUp,BoxDown
1760698800,104710,104932.3,104660.5,104896.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105664.8,103437.4,NaN,NaN,NaN,NaN,NaN
1760698980,104896.1,104961.7,104658,104695.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105664.8,103437.4,NaN,NaN,NaN,NaN,NaN
1760699160,104695.6,104781,104612.2,104639.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105664.8,103437.4,NaN,NaN,NaN,NaN,NaN
1760699340,104639.5,104994,104639.5,104930.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105664.8,103437.4,NaN,NaN,NaN,NaN,NaN
1760699520,104930.6,105880,104894.2,105772.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105664.8,103437.4,NaN,NaN,NaN,NaN,NaN
1760699700,105772.3,106390.5,105740.8,105932.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105880,103437.4,NaN,NaN,NaN,NaN,NaN
1760699880,105932.9,106150,105777.1,105912.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106390.5,103437.4,NaN,NaN,NaN,NaN,NaN
1760700060,105912.8,105998,105723.6,105980.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106390.5,103437.4,NaN,NaN,NaN,NaN,NaN
1760700240,105980.4,106573.9,105827.8,106120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106390.5,103437.4,NaN,NaN,NaN,NaN,NaN
1760700420,106120,106325.7,106113.8,106200.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760700600,106200.1,106269.5,105925.9,106088.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760700780,106088.4,106268.3,106060.5,106090.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760700960,106090.2,106163.6,105832.4,105929.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760701140,105929.5,105929.5,105612.1,105791.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760701320,105791.1,105912.7,105750,105814.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760701500,105814.9,105956.1,105554.4,105736.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760701680,105736.1,105888,105697.4,105832.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760701860,105832.7,105832.8,105624.9,105688.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702040,105688.4,105722.6,105390,105565.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702220,105565.2,105650,105520.7,105628.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702400,105628.3,105776,105500,105776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702580,105776,105894.2,105665.5,105842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702760,105842,106021.8,105817.2,105934.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760702940,105934.5,105966.9,105615.6,105636.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760703120,105636.4,105700,105549.2,105696.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760703300,105696.5,105700,105586.3,105688.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760703480,105688.5,105858.4,105688.5,105765.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760703660,105765.9,105961.6,105760.8,105819.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760703840,105819.3,105853.7,105570.1,105571.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704020,105571.9,105577.7,105451,105550.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704200,105550.4,105565.3,105300,105364.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704380,105364.2,105537.7,105151.6,105515.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704560,105515.1,105762.8,105483.5,105625.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704740,105625.8,105650,105574,105650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760704920,105650,105669.8,105534,105575.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760705100,105575.3,105599.9,105460.5,105500.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760705280,105500.8,105527.4,105374.1,105397.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760705460,105397.2,105456,105147.1,105292.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760705640,105292.3,105390,105220.8,105245.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760705820,105245.5,105356,105245.4,105295.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706000,105295.5,105402.6,105273.8,105368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706180,105368,105496.1,105176,105181.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706360,105181.7,105239.6,105037.3,105199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706540,105199,105288.4,105106.4,105106.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706720,105106.4,105128.3,104860,104860,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760706900,104860,105110,104808.2,105053.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760707080,105053.2,105390,105049.1,105358.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760707260,105358.5,105532.1,105338.2,105496.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103437.4,NaN,NaN,NaN,NaN,NaN
1760707440,105496.3,105581.4,105287.1,105364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103580,NaN,NaN,NaN,NaN,NaN
1760707620,105364,105459.1,105296.8,105451.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103733.2,NaN,NaN,NaN,NaN,NaN
1760707800,105451.2,105834,105281.1,105608.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103900.6,NaN,NaN,NaN,NaN,NaN
1760707980,105608.5,105925.5,105430.1,105850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,103974.8,NaN,NaN,NaN,NaN,NaN
1760708160,105850,106050,105597.7,105811.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104115,NaN,NaN,NaN,NaN,NaN
1760708340,105811.3,105858.8,105522.4,105590.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104150,NaN,NaN,NaN,NaN,NaN
1760708520,105590.8,105770,105111,105287.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104150,NaN,NaN,NaN,NaN,NaN
1760708700,105287.8,105404,104902.7,105196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104291.7,NaN,NaN,NaN,NaN,NaN
1760708880,105196,105545.2,105170.1,105397.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104439.4,NaN,NaN,NaN,NaN,NaN
1760709060,105397.8,105884,105385.8,105824.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104512.2,NaN,NaN,NaN,NaN,NaN
1760709240,105824.7,106136.3,105807.9,106068.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104516,NaN,NaN,NaN,NaN,NaN
1760709420,106068.5,106129.9,105746.7,105791.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104525.7,NaN,NaN,NaN,NaN,NaN
1760709600,105791.9,105950,105555.7,105878.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104612.2,NaN,NaN,NaN,NaN,NaN
1760709780,105878.8,105878.8,105474.8,105592.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104612.2,NaN,NaN,NaN,NaN,NaN
1760709960,105592.5,105670.8,105350,105453.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104612.2,NaN,NaN,NaN,NaN,NaN
1760710140,105453.8,105466,105100,105370.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104639.5,NaN,NaN,NaN,NaN,NaN
1760710320,105370.3,105511.8,105259.8,105372.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104808.2,NaN,NaN,NaN,NaN,NaN
1760710500,105372.7,105561.8,105240,105263.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104808.2,NaN,NaN,NaN,NaN,NaN
1760710680,105263.6,105374,105181.6,105330.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104808.2,NaN,NaN,NaN,NaN,NaN
1760710860,105330.1,105359.8,104909.1,105000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104808.2,NaN,NaN,NaN,NaN,NaN
1760711040,105000,105183.4,104980.1,105131.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106573.9,104808.2,NaN,NaN,NaN,NaN,NaN
1760711220,105131.8,105233.7,104914.1,105013.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106325.7,104808.2,NaN,NaN,NaN,NaN,NaN
1760711400,105013.8,105058.2,104668.2,104802.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106269.5,104808.2,NaN,NaN,NaN,NaN,NaN
1760711580,104802.6,104810,104431.7,104693.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106268.3,104668.2,NaN,NaN,NaN,NaN,NaN
1760711760,104693.4,104888,104586.8,104818.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106163.6,104431.7,NaN,NaN,NaN,NaN,NaN
1760711940,104818.9,104927.7,104580,104802.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760712120,104802.8,105367.6,104792.7,105157.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760712300,105157.4,105641.1,105116.1,105541.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760712480,105541.3,105732.3,105541.3,105597.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760712660,105597.1,105640.2,105360,105479.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760712840,105479.8,105482.6,105032.7,105114.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713020,105114.1,105186.9,105024.7,105117.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713200,105117.9,105294.9,105034.6,105275.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713380,105275.9,105558.8,105248.6,105490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713560,105490,105623,105447.8,105606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713740,105606,105699.9,105390,105549.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760713920,105549.9,105661.7,105418.7,105428.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760714100,105428.4,105999.9,105391,105942.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760714280,105942.1,106025,105779.3,105793.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760714460,105793.8,105858.5,105751.2,105793.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760714640,105793.2,106176.7,105724.1,106079.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106136.3,104431.7,NaN,NaN,NaN,NaN,NaN
1760714820,106079.4,106196.9,105839.5,106032.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106176.7,104431.7,NaN,NaN,NaN,NaN,NaN
1760715000,106032.9,106122.5,105882,105923.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760715180,105923.8,105959.8,105764.7,105764.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760715360,105764.7,105794.2,105582.4,105732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760715540,105732,106154.1,105726.1,106012.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760715720,106012.8,106128,106000.1,106063.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760715900,106063.4,106318.8,106014.2,106043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106196.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760716080,106043,106348.1,106016.9,106179.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106318.8,104431.7,NaN,NaN,NaN,NaN,NaN
1760716260,106179.4,106613,106145.5,106496.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106348.1,104431.7,NaN,NaN,NaN,NaN,NaN
1760716440,106496.2,106632.8,106382.5,106606.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106613,104431.7,NaN,NaN,NaN,NaN,NaN
1760716620,106606.9,106790.9,106526.3,106729.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106632.8,104431.7,NaN,NaN,NaN,NaN,NaN
1760716800,106729.6,107219.1,106689.8,107080.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106790.9,104431.7,NaN,NaN,NaN,NaN,NaN
1760716980,107080.2,107584.5,107080.2,107108.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107219.1,104431.7,NaN,NaN,NaN,NaN,NaN
1760717160,107108.1,107350,107056.9,107208.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
1760717340,107208.2,107269.1,106950.4,107072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
1760717520,107072,107100,106875.1,106940.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
1760717700,106940.4,107116.5,106909,107076.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
1760717880,107076.9,107166.7,106811,106924.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
1760718060,106924.1,107190,106897.1,107173.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107584.5,104431.7,NaN,NaN,NaN,NaN,NaN
